weeks,Season,GID,name,Pos,Team,h/a,Oppt,FD points,FD salary,game.id,date,playerID,pass.att,pass.comp,passyds,pass.tds,pass.ints,pass.twopta,pass.twoptm,rush.att,rushyds,rushtds,rushlng,rushlngtd,rush.twopta,rush.twoptm,recept,recyds,rec.tds,reclng,reclngtd,rec.twopta,rec.twoptm,kick.rets,kickret.avg,kickret.tds,kick.ret.lng,kickret.lngtd,punt.rets,puntret.avg,puntret.tds,puntret.lng,puntret.lngtd,fgm,fga,fgyds,totpts.fg,xpmade,xpmissed,xpa,xpb,xppts.tot,tackles,asst.tackles,sacks,defints,forced.fumbs,totalfumbs,recfumbs,totalrecfumbs,fumbyds,fumbslost,games,position,proj
14.0,2015,1435,C.Keenum,QB,STL,h,DET,4.16,5900.0,2015121309,2015-12-13,00-0028986,22,14,124,0,1,0,0,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,QB,14.56
6.0,2015,2995,A.Abdullah,RB,DET,h,CHI,8.4,5900.0,2015101800,2015-10-18,00-0032104,0,0,0,0,0,0,0,14,48,0,12,0,0,0,3,21,0,13,0,0,0,1,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,1,1,0,0,1,RB,7.3
6.0,2015,1231,P.Rivers,QB,SD,a,GB,28.12,7500.0,2015101809,2015-10-18,00-0022942,65,43,503,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,QB,17.64
10.0,2015,3552,M.Jones,RB,WAS,h,NO,26.2,5600.0,2015111500,2015-11-15,00-0031939,0,0,0,0,0,0,0,11,56,0,20,0,0,0,3,131,1,78,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,RB,11.8
9.0,2015,5217,R.Woods,WR,BUF,h,MIA,0.0,4900.0,2015110804,2015-11-08,00-0030431,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,4.5
6.0,2015,4376,S.Chandler,TE,NE,a,IND,4.9,4900.0,2015101811,2015-10-18,00-0025516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,39,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,2.2
14.0,2015,5395,D.Johnson,RB,ARI,h,MIN,14.8,6500.0,2015121000,2015-12-10,00-0032187,0,0,0,0,0,0,0,19,92,0,24,0,0,0,5,31,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,RB,16.0
8.0,2015,6104,M.Crosby,PK,GB,a,DEN,6.0,5000.0,2015110111,2015-11-01,00-0025580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,56,3,1,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,1,K,8.0
15.0,2015,1301,M.Ryan,QB,ATL,a,JAC,12.84,7200.0,2015122003,2015-12-20,00-0026143,35,22,246,1,1,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,QB,17.46
9.0,2015,1263,J.Cutler,QB,CHI,a,SD,18.6,7100.0,2015110900,2015-11-09,00-0024226,40,27,345,2,1,0,0,3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,1,1,QB,17.46
5.0,2015,4629,R.Rodgers,TE,GB,h,STL,7.5,5100.0,2015101107,2015-10-11,00-0031384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,45,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,9.2
5.0,2015,3679,J.Jones,WR,GB,h,STL,14.7,6400.0,2015101107,2015-10-11,00-0025465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,77,1,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,12.1
4.0,2015,3571,R.White,WR,ATL,h,HOU,1.8,5600.0,2015100402,2015-10-04,00-0023462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,4.5
15.0,2015,5254,J.Matthews,WR,PHI,h,ARI,25.9,6100.0,2015122001,2015-12-20,00-0031299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,159,1,78,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,4.4
13.0,2015,4578,L.Willson,TE,SEA,a,MIN,4.6,4800.0,2015120606,2015-12-06,00-0030089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,36,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,2.9
15.0,2015,3872,M.Crabtree,WR,OAK,h,GB,10.0,6700.0,2015122009,2015-12-20,00-0026986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,70,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,11.7
12.0,2015,4376,S.Chandler,TE,NE,a,DEN,14.3,4600.0,2015112911,2015-11-29,00-0025516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,58,1,22,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,2.6
3.0,2015,3802,P.Harvin,WR,BUF,a,MIA,11.7,5600.0,2015092712,2015-09-27,00-0026998,0,0,0,0,0,0,0,2,16,0,9,0,0,0,7,66,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,5.1
10.0,2015,3995,G.Tate,WR,DET,a,GB,8.3,6300.0,2015111501,2015-11-15,00-0027891,0,0,0,0,0,0,0,1,11,0,11,0,0,0,4,52,0,43,0,0,0,0,0,0,0,0,4,9,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,5.8
14.0,2015,5264,Jo.Brown,WR,ARI,h,MIN,15.8,6300.0,2015121000,2015-12-10,00-0031051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,78,1,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,12.7
14.0,2015,4270,A.Gates,TE,SD,a,KC,10.6,5700.0,2015121305,2015-12-13,00-0021547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,76,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,11.2
1.0,2015,2658,R.Jennings,RB,NYG,a,DAL,11.2,6600.0,2015091312,2015-09-13,00-0027155,0,0,0,0,0,0,0,13,52,1,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,RB,7.1
14.0,2015,1254,A.Smith,QB,KC,h,SD,14.64,6800.0,2015121305,2015-12-13,00-0023436,23,15,191,1,1,0,0,5,40,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,1,1,0,0,1,QB,17.12
15.0,2015,6227,B.McManus,PK,DEN,a,PIT,3.0,4800.0,2015122010,2015-12-20,00-0029822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,3,0,0,0.0,0,0,0,0,0,0,0,1,K,8.0
14.0,2015,1412,R.Wilson,QB,SEA,a,BAL,32.28,8500.0,2015121313,2015-12-13,00-0029263,32,23,292,5,0,0,0,1,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,QB,19.1
14.0,2015,5402,T.Rawls,RB,SEA,a,BAL,4.4,7400.0,2015121313,2015-12-13,00-0031897,0,0,0,0,0,0,0,6,44,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,RB,16.0
10.0,2015,1340,M.Stafford,QB,DET,a,GB,16.78,6900.0,2015111501,2015-11-15,00-0026498,38,24,242,2,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,1,1,-5,0,1,QB,15.7
12.0,2015,6224,C.Santos,PK,KC,h,BUF,13.0,4900.0,2015112908,2015-11-29,00-0031203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,49,9,3,0,3,0,3,0,0,0.0,0,0,0,0,0,0,0,1,K,8.0
1.0,2015,2552,M.Lynch,RB,SEA,a,STL,14.9,8600.0,2015091301,2015-09-13,00-0025399,0,0,0,0,0,0,0,18,73,0,24,0,1,1,5,31,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,RB,16.3
5.0,2015,1340,M.Stafford,QB,DET,h,ARI,8.72,7000.0,2015101108,2015-10-11,00-0026498,32,20,188,1,3,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,QB,15.04
10.0,2015,1344,S.Bradford,QB,PHI,h,MIA,13.44,7300.0,2015111505,2015-11-15,00-0027854,25,19,236,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,2,1,1,0,0,1,QB,16.5
10.0,2015,2879,C.Polk,RB,HOU,a,CIN,1.4,5300.0,2015111600,2015-11-16,00-0029438,0,0,0,0,0,0,0,4,14,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,RB,3.6
2.0,2015,1403,A.Dalton,QB,CIN,h,SD,21.56,6900.0,2015092002,2015-09-20,00-0027973,26,16,214,3,0,0,0,5,10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,QB,16.5
6.0,2015,4636,C.Gillmore,TE,BAL,a,SF,4.5,4900.0,2015101810,2015-10-18,00-0030992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,3.4
10.0,2015,4492,J.Graham,TE,SEA,h,ARI,5.6,6000.0,2015111511,2015-11-15,00-0027696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,41,0,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,11.4
3.0,2015,5089,J.Jones,WR,ATL,a,DAL,34.4,9000.0,2015092700,2015-09-27,00-0027944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,164,2,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,15.8
9.0,2015,6236,J.Myers,PK,JAC,a,NYJ,12.0,4600.0,2015110805,2015-11-08,00-0031492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,45,9,2,0,2,0,2,0,0,0.0,0,0,0,0,0,0,0,1,K,7.0
4.0,2015,4491,G.Graham,TE,HOU,a,ATL,1.1,4600.0,2015100402,2015-10-04,00-0027718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,2.5
14.0,2015,1350,J.Clausen,QB,BAL,h,SEA,9.76,5000.0,2015121313,2015-12-13,00-0027659,40,23,274,0,1,0,0,1,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,QB,9.88
10.0,2015,5258,A.Robinson,WR,JAC,a,BAL,13.6,7500.0,2015111506,2015-11-15,00-0031428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,51,1,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,14.1
11.0,2015,2871,A.Morris,RB,WAS,a,CAR,0.0,5400.0,2015112206,2015-11-22,00-0029141,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,RB,4.1
6.0,2015,3748,E.Royal,WR,CHI,a,DET,7.4,5300.0,2015101800,2015-10-18,00-0026182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,49,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,3.8
6.0,2015,3474,A.Brown,WR,PIT,h,ARI,3.9,8600.0,2015101802,2015-10-18,00-0027793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,0,23,0,1,0,0,0,0,0,0,1,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,13.7
15.0,2015,6194,D.Bailey,PK,DAL,h,NYJ,12.0,4600.0,2015121900,2015-12-19,00-0028660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,50,9,1,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,1,K,8.0
15.0,2015,2658,R.Jennings,RB,NYG,h,CAR,15.2,4700.0,2015122000,2015-12-20,00-0027155,0,0,0,0,0,0,0,16,107,1,38,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,1,1,RB,4.9
16.0,2015,2705,D.Brown,RB,SD,a,OAK,12.5,4900.0,2015122400,2015-12-24,00-0027003,0,0,0,0,0,0,0,14,17,1,5,1,0,0,3,33,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,RB,5.8
3.0,2015,1225,E.Manning,QB,NYG,h,WAS,19.16,8000.0,2015092400,2015-09-24,00-0022803,32,23,279,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,QB,17.3
15.0,2015,4461,Z.Miller,TE,CHI,a,MIN,8.7,5500.0,2015122002,2015-12-20,00-0027125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,57,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,4.5
1.0,2015,6194,D.Bailey,PK,DAL,h,NYG,9.0,5000.0,2015091312,2015-09-13,00-0028660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,32,6,3,0,3,0,3,0,0,0.0,0,0,0,0,0,0,0,1,K,9.0
6.0,2015,4534,J.Thomas,TE,JAC,h,HOU,17.3,5200.0,2015101807,2015-10-18,00-0028067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,78,1,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,10.1
2.0,2015,3809,M.Wallace,WR,MIN,h,DET,5.3,6200.0,2015092007,2015-09-20,00-0026901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,38,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,6.4
15.0,2015,4360,D.Walker,TE,TEN,a,NE,19.4,6300.0,2015122005,2015-12-20,00-0024389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,64,2,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,6.5
3.0,2015,1254,A.Smith,QB,KC,a,GB,19.9,6500.0,2015092800,2015-09-28,00-0023436,40,24,290,1,1,2,1,6,33,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,2,0,0,0,0,1,QB,12.66
2.0,2015,2911,B.Cunningham,RB,STL,a,WAS,4.7,5800.0,2015092005,2015-09-20,00-0029795,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,27,0,10,0,0,0,1,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,RB,4.9
3.0,2015,6230,C.Parkey,PK,PHI,a,NYJ,6.0,4700.0,2015092702,2015-09-27,00-0030850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,3,3,0,3,0,3,0,0,0.0,0,0,0,0,0,0,0,1,K,8.0
2.0,2015,3550,V.Jackson,WR,TB,a,NO,12.9,7200.0,2015092008,2015-09-20,00-0023496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,54,1,22,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,7.2
1.0,2015,4492,J.Graham,TE,SEA,a,STL,14.1,6900.0,2015091301,2015-09-13,00-0027696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,51,1,19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,12.7
5.0,2015,3830,J.Maclin,WR,KC,h,CHI,12.5,6900.0,2015101101,2015-10-11,00-0026995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,85,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,13.7
6.0,2015,1301,M.Ryan,QB,ATL,a,NO,18.8,8100.0,2015101500,2015-10-15,00-0026143,44,30,295,2,0,0,0,4,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,3,1,1,-5,1,1,QB,18.04
1.0,2015,1403,A.Dalton,QB,CIN,a,OAK,18.86,7100.0,2015091310,2015-09-13,00-0027973,34,25,269,2,0,0,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,QB,16.26
14.0,2015,4411,J.Tamme,TE,ATL,a,CAR,4.6,5200.0,2015121307,2015-12-13,00-0026267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,26,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,5.4
3.0,2015,4262,J.Witten,TE,DAL,h,ATL,9.5,6000.0,2015092700,2015-09-27,00-0022127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,65,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,10.7
16.0,2015,6194,D.Bailey,PK,DAL,a,BUF,7.0,4600.0,2015122709,2015-12-27,00-0028660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,46,6,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,K,7.0
4.0,2015,1207,C.Palmer,QB,ARI,h,STL,16.98,8200.0,2015100410,2015-10-04,00-0021429,46,29,352,1,1,0,0,1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,1,QB,17.42
16.0,2015,1381,B.Gabbert,QB,SF,a,DET,15.9,6100.0,2015122705,2015-12-27,00-0027948,33,22,225,2,0,0,0,1,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,1,1,QB,16.52
3.0,2015,2889,G.Bernard,RB,CIN,a,BAL,9.8,7200.0,2015092707,2015-09-27,00-0030456,0,0,0,0,0,0,0,13,49,0,7,0,0,0,3,34,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,RB,5.9
9.0,2015,2899,L.Murray,RB,OAK,a,PIT,8.5,7000.0,2015110806,2015-11-08,00-0030513,0,0,0,0,0,0,0,17,96,0,44,0,0,0,2,-1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,2,0,0,0,1,1,RB,14.4
1.0,2015,5378,N.Agholor,WR,PHI,a,ATL,1.0,5500.0,2015091400,2015-09-14,00-0031549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,5.7
13.0,2015,4323,V.Davis,TE,DEN,a,SD,3.5,5200.0,2015120611,2015-12-06,00-0024221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,3.4
16.0,2015,5386,T.Lockett,WR,SEA,h,STL,4.8,6200.0,2015122711,2015-12-27,00-0032211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33,0,16,0,0,0,4,26,0,34,0,2,10,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,11.3
9.0,2015,5252,S.Watkins,WR,BUF,h,MIA,26.8,6200.0,2015110804,2015-11-08,00-0031325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,168,1,63,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,11.2
16.0,2015,1438,J.Manziel,QB,CLE,a,KC,15.24,6000.0,2015122704,2015-12-27,00-0031409,32,13,136,0,1,0,0,11,108,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,QB,15.44
4.0,2015,3902,E.Decker,WR,NYJ,a,MIA,12.6,6000.0,2015100400,2015-10-04,00-0027690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,46,1,26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,5.1
2.0,2015,3328,S.Smith,WR,BAL,a,OAK,20.0,6700.0,2015092010,2015-09-20,00-0020337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,150,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,6.6
15.0,2015,3677,C.Johnson,WR,DET,a,NO,2.4,8000.0,2015122100,2015-12-21,00-0025389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,13.7
3.0,2015,6227,B.McManus,PK,DEN,a,DET,7.0,4900.0,2015092713,2015-09-27,00-0029822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,48,3,3,0,3,0,3,0,0,0.0,0,0,0,0,0,0,0,1,K,9.0
2.0,2015,1081,P.Manning,QB,DEN,a,KC,21.24,8200.0,2015091700,2015-09-17,00-0010346,45,26,256,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,QB,16.88
9.0,2015,1252,A.Rodgers,QB,GB,a,CAR,33.96,8900.0,2015110801,2015-11-08,00-0023459,48,25,369,4,1,1,1,4,22,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,1,1,0,0,1,QB,18.06
16.0,2015,1263,J.Cutler,QB,CHI,a,TB,12.34,6900.0,2015122708,2015-12-27,00-0024226,27,20,156,1,0,0,0,2,21,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,QB,17.0
15.0,2015,2901,D.Robinson,RB,JAC,h,ATL,11.4,6300.0,2015122003,2015-12-20,00-0030547,0,0,0,0,0,0,0,14,28,0,9,0,0,0,8,46,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,2,1,1,0,0,1,RB,14.0
7.0,2015,4571,C.Gragg,TE,BUF,a,JAC,4.5,4500.0,2015102500,2015-10-25,00-0030049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,35,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,1.9
